Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1628971200000,2021-08-14 20:00:00,ETHUSDT,3262.58,3262.98,3215.01,3228.98,22357.42916,72254423.5830897,40272
1628967600000,2021-08-14 19:00:00,ETHUSDT,3247.91,3289.0,3237.52,3262.33,16389.81515,53555924.5507907,32582
1628964000000,2021-08-14 18:00:00,ETHUSDT,3248.78,3263.51,3240.34,3247.96,10022.04113,32598407.9276092,21048
1628960400000,2021-08-14 17:00:00,ETHUSDT,3259.96,3260.54,3231.0,3248.78,12821.97341,41624333.4611207,27585
1628956800000,2021-08-14 16:00:00,ETHUSDT,3270.41,3273.69,3247.85,3259.96,18457.75472,60151822.2849337,30864
1628953200000,2021-08-14 15:00:00,ETHUSDT,3274.75,3275.34,3241.16,3270.71,16876.93075,55067693.000968,35476
1628949600000,2021-08-14 14:00:00,ETHUSDT,3234.46,3276.7,3226.64,3274.75,29141.89225,94867926.3406405,49407
1628946000000,2021-08-14 13:00:00,ETHUSDT,3221.26,3240.42,3210.0,3234.42,17632.84151,56909668.3431254,58870
1628942400000,2021-08-14 12:00:00,ETHUSDT,3244.84,3253.46,3220.12,3221.25,25088.94351,81158074.6020415,43736
1628938800000,2021-08-14 11:00:00,ETHUSDT,3222.31,3244.89,3204.0,3244.76,25557.68396,82439391.9458139,94994
1628935200000,2021-08-14 10:00:00,ETHUSDT,3273.27,3286.11,3200.0,3222.3,72406.2454,234678760.0861002,122665
1628931600000,2021-08-14 09:00:00,ETHUSDT,3299.92,3330.98,3253.8,3273.26,40911.35368,134723667.07727,73145
1628928000000,2021-08-14 08:00:00,ETHUSDT,3307.82,3310.99,3293.43,3299.91,14125.08789,46633436.4081589,41944
1628924400000,2021-08-14 07:00:00,ETHUSDT,3302.3,3323.86,3298.2,3307.39,17336.68794,57426083.0480848,35872
1628920800000,2021-08-14 06:00:00,ETHUSDT,3298.08,3309.75,3296.16,3302.66,16053.14393,53023612.4242127,31121
1628917200000,2021-08-14 05:00:00,ETHUSDT,3280.56,3301.5,3279.36,3298.09,9476.02173,31191707.1480499,23414
1628913600000,2021-08-14 04:00:00,ETHUSDT,3295.49,3298.59,3277.04,3280.36,17962.423,59081492.7000663,27081
1628910000000,2021-08-14 03:00:00,ETHUSDT,3301.2,3309.96,3288.95,3295.49,11650.54093,38428355.7720408,22910
1628906400000,2021-08-14 02:00:00,ETHUSDT,3300.64,3312.0,3283.3,3301.2,13749.94127,45337290.6310151,27524
1628902800000,2021-08-14 01:00:00,ETHUSDT,3304.83,3323.28,3298.41,3300.65,19116.4165,63297659.5329415,33312
1628899200000,2021-08-14 00:00:00,ETHUSDT,3322.33,3326.0,3283.93,3304.37,25276.98406,83550376.4401684,65418
1628895600000,2021-08-13 23:00:00,ETHUSDT,3288.32,3327.83,3284.48,3322.32,32898.11101,108848066.2454122,128835
1628892000000,2021-08-13 22:00:00,ETHUSDT,3279.18,3293.14,3274.44,3288.38,17809.15272,58478669.6711771,49927
1628888400000,2021-08-13 21:00:00,ETHUSDT,3280.91,3296.0,3270.22,3279.18,23500.09972,77146048.8002628,53236
1628884800000,2021-08-13 20:00:00,ETHUSDT,3224.98,3292.0,3211.93,3280.91,80397.79076,262821921.9636346,136622
1628881200000,2021-08-13 19:00:00,ETHUSDT,3230.6,3233.01,3212.0,3224.98,9997.18059,32220476.6224224,20874
1628877600000,2021-08-13 18:00:00,ETHUSDT,3230.95,3237.34,3218.42,3230.6,11612.68759,37481040.011259,22625
1628874000000,2021-08-13 17:00:00,ETHUSDT,3239.71,3243.68,3219.12,3230.71,13354.9192,43153191.4418793,61419
1628870400000,2021-08-13 16:00:00,ETHUSDT,3214.04,3239.75,3197.82,3239.71,22142.07664,71286274.7552466,92413
1628866800000,2021-08-13 15:00:00,ETHUSDT,3214.77,3223.35,3179.49,3214.04,38245.80821,122306701.7497933,95008
1628863200000,2021-08-13 14:00:00,ETHUSDT,3233.04,3245.0,3203.39,3214.76,26890.73187,86610655.5930934,48150
1628859600000,2021-08-13 13:00:00,ETHUSDT,3235.13,3240.64,3222.74,3233.01,15782.41754,51022402.0914133,31133
1628856000000,2021-08-13 12:00:00,ETHUSDT,3213.68,3244.23,3213.68,3235.12,19115.66896,61774260.0786547,48779
1628852400000,2021-08-13 11:00:00,ETHUSDT,3235.56,3248.93,3212.55,3213.68,23517.16321,76026682.3195855,43381
1628848800000,2021-08-13 10:00:00,ETHUSDT,3225.01,3260.25,3225.01,3235.57,33575.18407,108935051.7787715,56910
1628845200000,2021-08-13 09:00:00,ETHUSDT,3234.96,3249.0,3221.3,3225.38,26186.31119,84711599.7767116,46669
1628841600000,2021-08-13 08:00:00,ETHUSDT,3222.99,3251.2,3216.43,3234.95,47701.08929,154370500.9505098,99486
1628838000000,2021-08-13 07:00:00,ETHUSDT,3184.53,3231.83,3184.53,3222.99,58228.69375,186867780.871152,117923
1628834400000,2021-08-13 06:00:00,ETHUSDT,3088.23,3186.0,3088.22,3184.52,28370.16757,89661402.6030712,65061
1628816400000,2021-08-13 01:00:00,ETHUSDT,3062.18,3097.0,3055.3,3088.22,23702.03514,73053284.8562902,42195
1628812800000,2021-08-13 00:00:00,ETHUSDT,3046.11,3073.89,3033.8,3062.18,26306.1142,80423026.5274358,50676
1628809200000,2021-08-12 23:00:00,ETHUSDT,2999.0,3049.55,2998.99,3045.96,23688.80488,71689769.2162018,43113
1628805600000,2021-08-12 22:00:00,ETHUSDT,3043.35,3049.73,2985.91,2998.99,25773.04397,77606685.8114563,57687
1628802000000,2021-08-12 21:00:00,ETHUSDT,3066.29,3071.0,3031.03,3043.3,12167.10571,37136763.3313601,32915
1628798400000,2021-08-12 20:00:00,ETHUSDT,3048.56,3073.95,3033.92,3066.14,17908.72601,54783132.6237796,64114
1628794800000,2021-08-12 19:00:00,ETHUSDT,3058.18,3066.97,3043.3,3048.55,21200.72897,64726215.8145713,82616
1628791200000,2021-08-12 18:00:00,ETHUSDT,3018.39,3066.7,3017.47,3058.29,25795.52595,78522968.840892,114799
1628787600000,2021-08-12 17:00:00,ETHUSDT,3001.12,3039.0,2993.52,3018.34,29380.60597,88787442.5847918,53970
1628784000000,2021-08-12 16:00:00,ETHUSDT,3029.83,3038.69,2979.29,3001.11,68581.77115,206210551.65797833,105151
1628780400000,2021-08-12 15:00:00,ETHUSDT,3037.16,3053.6,3020.0,3029.76,36929.95748,112265151.1218167,54561
1628776800000,2021-08-12 14:00:00,ETHUSDT,3098.15,3098.16,3020.01,3037.16,57464.01004,175749323.7869853,99009
1628773200000,2021-08-12 13:00:00,ETHUSDT,3099.83,3118.4,3087.25,3098.16,24907.06981,77285309.7206783,39035
1628769600000,2021-08-12 12:00:00,ETHUSDT,3094.31,3115.78,3062.93,3099.83,46766.73917,144521233.7070006,77251
1628766000000,2021-08-12 11:00:00,ETHUSDT,3148.96,3157.56,3085.93,3094.34,36536.42854,113981914.6801417,56974
1628762400000,2021-08-12 10:00:00,ETHUSDT,3146.77,3165.0,3143.48,3148.96,17810.43596,56155230.0940074,30448
1628758800000,2021-08-12 09:00:00,ETHUSDT,3129.64,3171.7,3100.0,3146.4,42305.39746,132540299.4160298,62071
1628755200000,2021-08-12 08:00:00,ETHUSDT,3141.64,3148.42,3127.0,3129.65,17013.52255,53378788.9509898,30113
1628751600000,2021-08-12 07:00:00,ETHUSDT,3128.82,3145.43,3118.67,3141.63,21535.31847,67500872.6683111,39187
1628748000000,2021-08-12 06:00:00,ETHUSDT,3127.7,3138.28,3093.14,3128.81,33976.65777,105836059.9195795,111391
1628744400000,2021-08-12 05:00:00,ETHUSDT,3173.96,3179.46,3105.6,3127.72,62196.01236,195072527.4627816,137800
1628740800000,2021-08-12 04:00:00,ETHUSDT,3211.96,3219.87,3170.78,3173.66,31596.17127,100776722.3409916,121718
1628737200000,2021-08-12 03:00:00,ETHUSDT,3234.62,3234.94,3209.0,3211.95,16079.75244,51805080.4324153,28784
1628733600000,2021-08-12 02:00:00,ETHUSDT,3227.53,3239.0,3218.76,3234.61,16009.78884,51714146.5107517,32349
1628730000000,2021-08-12 01:00:00,ETHUSDT,3186.24,3236.83,3175.65,3227.53,25059.99628,80440701.0029544,44104
1628726400000,2021-08-12 00:00:00,ETHUSDT,3160.4,3192.73,3147.11,3186.25,26944.88703,85451523.075296,68559
1628722800000,2021-08-11 23:00:00,ETHUSDT,3170.22,3183.87,3157.31,3160.5,22690.1267,71919760.3698303,74225
1628719200000,2021-08-11 22:00:00,ETHUSDT,3234.13,3234.35,3150.0,3170.23,49129.05127,156251064.8686633,125475
1628715600000,2021-08-11 21:00:00,ETHUSDT,3235.19,3241.14,3200.0,3234.14,36429.30733,117313363.5359322,71925
1628712000000,2021-08-11 20:00:00,ETHUSDT,3249.66,3264.8,3234.44,3235.19,19626.56981,63860602.6898109,38669
1628708400000,2021-08-11 19:00:00,ETHUSDT,3227.68,3257.0,3223.88,3249.65,15037.17682,48704937.7000562,68749
1628704800000,2021-08-11 18:00:00,ETHUSDT,3244.43,3247.0,3221.98,3227.87,17846.9367,57685229.648814,31767
1628701200000,2021-08-11 17:00:00,ETHUSDT,3237.28,3252.37,3230.53,3244.06,18715.41777,60628183.0519117,86299
1628697600000,2021-08-11 16:00:00,ETHUSDT,3245.23,3255.0,3220.0,3237.27,36480.77818,118097871.2624251,87725
1628694000000,2021-08-11 15:00:00,ETHUSDT,3255.87,3262.93,3232.88,3245.22,31172.553,101374540.9738667,131215
1628690400000,2021-08-11 14:00:00,ETHUSDT,3242.97,3274.0,3228.01,3255.87,39351.56156,127998204.9694231,80431
1628686800000,2021-08-11 13:00:00,ETHUSDT,3220.7,3263.96,3212.5,3242.96,40127.84618,129989368.9886733,75427
1628683200000,2021-08-11 12:00:00,ETHUSDT,3214.39,3233.0,3206.25,3220.63,22329.33999,71881068.2016744,38180
1628679600000,2021-08-11 11:00:00,ETHUSDT,3223.11,3240.78,3211.3,3214.39,25620.92931,82641345.7347503,40183
1628676000000,2021-08-11 10:00:00,ETHUSDT,3224.89,3248.47,3208.81,3223.11,29015.47349,93651467.2045318,49826
1628672400000,2021-08-11 09:00:00,ETHUSDT,3215.96,3234.55,3207.0,3224.89,19813.88819,63852033.7166873,37619
1628668800000,2021-08-11 08:00:00,ETHUSDT,3231.75,3243.0,3204.05,3215.87,35671.25025,114811713.5754896,140102
1628665200000,2021-08-11 07:00:00,ETHUSDT,3197.12,3248.78,3197.11,3231.74,71500.93074,231005758.47994193,117489
1628661600000,2021-08-11 06:00:00,ETHUSDT,3177.5,3219.0,3157.38,3197.11,64018.04125,204265343.8273462,116963
1628658000000,2021-08-11 05:00:00,ETHUSDT,3166.96,3184.6,3154.0,3177.86,23352.17472,74098525.3142223,49528
1628654400000,2021-08-11 04:00:00,ETHUSDT,3159.21,3176.75,3146.47,3166.96,19084.08008,60401355.561225,35306
1628650800000,2021-08-11 03:00:00,ETHUSDT,3139.14,3161.4,3131.01,3159.11,15454.60373,48658777.536183,80933
1628647200000,2021-08-11 02:00:00,ETHUSDT,3170.85,3181.66,3120.27,3139.3,31244.14775,98408811.2453834,51531
1628643600000,2021-08-11 01:00:00,ETHUSDT,3167.76,3186.89,3157.0,3170.87,22112.27419,70147965.8692944,61790
1628640000000,2021-08-11 00:00:00,ETHUSDT,3141.14,3169.56,3135.0,3167.78,26722.14532,84348847.4710839,95496
1628636400000,2021-08-10 23:00:00,ETHUSDT,3150.38,3166.54,3122.0,3141.66,20755.53688,65242501.3821526,36277
1628632800000,2021-08-10 22:00:00,ETHUSDT,3168.96,3188.8,3146.01,3150.38,28578.41834,90550093.8514213,57246
1628629200000,2021-08-10 21:00:00,ETHUSDT,3155.98,3190.0,3135.27,3168.97,35655.07742,112992953.8948085,84067
1628625600000,2021-08-10 20:00:00,ETHUSDT,3142.83,3165.0,3134.02,3155.9,37156.6007,117053057.9309811,128298
1628622000000,2021-08-10 19:00:00,ETHUSDT,3128.57,3145.0,3119.76,3142.71,18688.1904,58564589.1625088,83906
1628618400000,2021-08-10 18:00:00,ETHUSDT,3101.36,3132.0,3096.15,3128.57,23033.07542,71698499.2456848,44323
1628614800000,2021-08-10 17:00:00,ETHUSDT,3072.32,3103.71,3071.42,3101.37,27607.75535,85267197.7308829,49185
1628611200000,2021-08-10 16:00:00,ETHUSDT,3121.04,3130.78,3051.22,3072.42,74842.36836,230804533.2205598,102387
1628607600000,2021-08-10 15:00:00,ETHUSDT,3132.73,3147.91,3093.0,3121.05,49567.33934,154560587.7740681,85165
1628604000000,2021-08-10 14:00:00,ETHUSDT,3163.28,3168.0,3116.1,3132.69,48984.97213,153996364.5661198,93306
1628600400000,2021-08-10 13:00:00,ETHUSDT,3179.95,3233.0,3136.23,3163.28,110643.55546,352305392.1546061,186659
1628596800000,2021-08-10 12:00:00,ETHUSDT,3122.97,3184.44,3115.38,3179.95,46038.22824,145256289.5724285,90951
1628593200000,2021-08-10 11:00:00,ETHUSDT,3117.28,3152.69,3111.81,3122.97,31167.74554,97626670.414199,52216
1628589600000,2021-08-10 10:00:00,ETHUSDT,3145.29,3151.53,3111.78,3117.28,30125.33778,94191353.4107444,55418
1628586000000,2021-08-10 09:00:00,ETHUSDT,3163.65,3172.0,3135.0,3145.28,30080.62051,94882379.9845458,58750
1628582400000,2021-08-10 08:00:00,ETHUSDT,3141.2,3163.89,3127.3,3163.29,27707.55944,87163825.4236293,43877
1628578800000,2021-08-10 07:00:00,ETHUSDT,3122.07,3147.78,3101.88,3141.21,33131.95712,103583915.860427,40745
1628575200000,2021-08-10 06:00:00,ETHUSDT,3112.63,3128.3,3100.82,3121.82,18342.99072,57118384.1535975,92180
1628571600000,2021-08-10 05:00:00,ETHUSDT,3100.0,3137.0,3089.42,3112.77,25597.56666,79820340.2422786,93570
1628568000000,2021-08-10 04:00:00,ETHUSDT,3115.39,3128.93,3100.0,3100.0,22535.01974,70080255.9770385,29537
1628564400000,2021-08-10 03:00:00,ETHUSDT,3142.03,3146.8,3105.94,3115.39,16665.41414,52039131.8201162,29472
1628560800000,2021-08-10 02:00:00,ETHUSDT,3131.61,3144.73,3115.68,3142.02,16280.12501,50952738.5332176,28943
1628557200000,2021-08-10 01:00:00,ETHUSDT,3122.79,3140.0,3093.0,3131.16,24956.16484,77792624.6962178,38955
1628553600000,2021-08-10 00:00:00,ETHUSDT,3160.51,3200.0,3092.37,3122.57,82534.12489,259972665.6655545,219089
1628550000000,2021-08-09 23:00:00,ETHUSDT,3146.01,3178.97,3138.29,3160.52,40313.59034,127299059.7238678,154376
1628546400000,2021-08-09 22:00:00,ETHUSDT,3097.96,3149.98,3088.22,3146.5,27436.02638,85593421.1412066,93826
1628542800000,2021-08-09 21:00:00,ETHUSDT,3070.58,3113.15,3036.25,3097.48,52095.91851,160064990.0817479,161285
1628539200000,2021-08-09 20:00:00,ETHUSDT,3147.74,3164.27,3067.0,3070.58,68203.00771,212340170.34369287,95377
1628535600000,2021-08-09 19:00:00,ETHUSDT,3162.64,3178.12,3135.0,3147.74,26841.05565,84811207.1461219,86183
1628532000000,2021-08-09 18:00:00,ETHUSDT,3138.98,3186.0,3138.97,3162.63,34964.10217,110678561.0586917,109273
1628528400000,2021-08-09 17:00:00,ETHUSDT,3157.33,3170.96,3137.44,3138.97,26215.0993,82618272.4270361,39686
1628524800000,2021-08-09 16:00:00,ETHUSDT,3166.62,3174.78,3128.08,3157.32,42093.58636,132718349.7233602,65532
1628521200000,2021-08-09 15:00:00,ETHUSDT,3110.81,3172.0,3110.01,3166.61,63765.93115,201122071.97301328,92269
1628517600000,2021-08-09 14:00:00,ETHUSDT,3095.86,3152.2,3095.05,3110.81,67321.41471,210569390.74549833,91573
1628514000000,2021-08-09 13:00:00,ETHUSDT,3131.52,3150.0,3080.16,3095.52,52616.25812,164236627.0802464,106005
1628510400000,2021-08-09 12:00:00,ETHUSDT,3133.41,3139.0,3100.0,3131.32,42007.38217,130982961.0402302,62211
1628506800000,2021-08-09 11:00:00,ETHUSDT,3101.23,3141.64,3089.39,3133.42,67468.66259,210565095.382211,123529
1628503200000,2021-08-09 10:00:00,ETHUSDT,3040.45,3108.74,3040.45,3101.69,76624.1894,235702136.68848607,164955
1628499600000,2021-08-09 09:00:00,ETHUSDT,2958.0,3065.0,2950.2,3040.38,79400.66043,239593937.8576962,118671
1628496000000,2021-08-09 08:00:00,ETHUSDT,2944.11,2974.38,2932.11,2957.71,27902.46185,82307239.4686819,88678
1628492400000,2021-08-09 07:00:00,ETHUSDT,2922.69,2955.18,2910.49,2944.11,30593.21422,89805406.7960509,45953
1628488800000,2021-08-09 06:00:00,ETHUSDT,2935.34,2941.25,2893.23,2922.71,40659.09229,118468435.9793944,60120
1628485200000,2021-08-09 05:00:00,ETHUSDT,2954.47,2964.9,2917.63,2935.34,20720.07087,60964289.3612493,34799
1628481600000,2021-08-09 04:00:00,ETHUSDT,2948.3,2961.0,2924.91,2954.47,22194.84718,65348631.7739117,36529
1628478000000,2021-08-09 03:00:00,ETHUSDT,2945.18,2963.0,2926.41,2948.31,20305.45014,59794218.1434243,32494
1628474400000,2021-08-09 02:00:00,ETHUSDT,2916.11,2947.21,2911.88,2945.18,25742.12532,75537839.8708945,34887
1628470800000,2021-08-09 01:00:00,ETHUSDT,2933.79,2941.35,2900.0,2916.11,69508.61695,202868654.8615112,87957
1628467200000,2021-08-09 00:00:00,ETHUSDT,3011.84,3035.0,2926.23,2933.78,104591.85233,309780959.392111,127983
1628463600000,2021-08-08 23:00:00,ETHUSDT,3044.57,3064.96,3000.0,3011.85,32745.16061,99206074.7273747,43459
1628460000000,2021-08-08 22:00:00,ETHUSDT,3036.01,3065.0,3028.81,3044.58,30814.35931,93881877.3748882,50407
1628456400000,2021-08-08 21:00:00,ETHUSDT,2990.49,3038.34,2983.01,3036.01,23222.40109,69978259.7565863,49592
1628452800000,2021-08-08 20:00:00,ETHUSDT,2984.78,3023.68,2962.0,2990.3,40567.09521,121425741.1599942,63387
1628449200000,2021-08-08 19:00:00,ETHUSDT,2975.72,2999.91,2949.03,2984.44,43425.95588,128961962.980579,70381
1628445600000,2021-08-08 18:00:00,ETHUSDT,2988.68,3008.37,2963.24,2975.74,31727.08049,94821794.4030508,49947
1628442000000,2021-08-08 17:00:00,ETHUSDT,3009.11,3017.04,2969.01,2988.68,57353.76227,171687722.3749257,187414
1628438400000,2021-08-08 16:00:00,ETHUSDT,3030.77,3069.98,3000.0,3009.1,50990.65044,154537147.482648,173134
1628434800000,2021-08-08 15:00:00,ETHUSDT,3027.51,3052.0,3014.7,3030.77,45395.73096,137904861.8582423,98245
1628431200000,2021-08-08 14:00:00,ETHUSDT,3116.2,3123.46,3023.01,3027.5,66888.5213,205062706.3067268,106260
1628427600000,2021-08-08 13:00:00,ETHUSDT,3137.42,3149.92,3104.0,3116.5,24943.41255,77953673.6620246,40107
1628424000000,2021-08-08 12:00:00,ETHUSDT,3101.31,3144.86,3095.14,3137.27,31988.08772,100036121.0211246,45584
1628420400000,2021-08-08 11:00:00,ETHUSDT,3101.95,3118.88,3081.45,3101.3,29732.35608,92309382.3729919,44392
1628416800000,2021-08-08 10:00:00,ETHUSDT,3139.65,3151.66,3081.34,3101.99,46599.0768,144911040.6371086,67857
1628413200000,2021-08-08 09:00:00,ETHUSDT,3124.13,3160.0,3121.0,3139.64,21967.28302,69032370.4602482,37042
1628409600000,2021-08-08 08:00:00,ETHUSDT,3137.85,3156.0,3121.0,3124.12,25491.65035,80038840.9091704,46361
1628406000000,2021-08-08 07:00:00,ETHUSDT,3167.25,3187.0,3131.52,3137.84,47438.39619,150035407.5873799,88738
1628402400000,2021-08-08 06:00:00,ETHUSDT,3130.33,3184.87,3130.32,3167.07,57387.79317,181329163.3535495,88937
1628398800000,2021-08-08 05:00:00,ETHUSDT,3111.11,3139.85,3092.76,3130.32,33219.64979,103725130.3393276,44493
1628395200000,2021-08-08 04:00:00,ETHUSDT,3119.95,3136.99,3094.0,3111.11,23934.5908,74509609.8116186,42164
1628391600000,2021-08-08 03:00:00,ETHUSDT,3089.67,3129.34,3085.12,3119.92,23288.25939,72511639.8347833,42739
1628388000000,2021-08-08 02:00:00,ETHUSDT,3108.57,3108.57,3072.55,3089.67,36611.93155,113167443.9570024,56198
1628384400000,2021-08-08 01:00:00,ETHUSDT,3161.16,3164.96,3093.84,3108.24,40176.57679,125466158.6462095,99866
1628380800000,2021-08-08 00:00:00,ETHUSDT,3160.48,3189.99,3131.56,3161.17,100439.92403,317466484.1124711,134458
1628377200000,2021-08-07 23:00:00,ETHUSDT,3087.81,3170.0,3087.81,3160.31,57593.59972,180876551.14054447,159772
1628373600000,2021-08-07 22:00:00,ETHUSDT,3071.28,3113.16,3063.07,3087.66,37423.45253,115650761.6214911,48818
1628370000000,2021-08-07 21:00:00,ETHUSDT,3079.63,3129.3,3059.88,3071.82,49758.81406,154367086.4464883,107955
1628366400000,2021-08-07 20:00:00,ETHUSDT,3075.0,3096.0,3057.27,3079.63,24212.75313,74520453.846529,40684
1628362800000,2021-08-07 19:00:00,ETHUSDT,3057.0,3083.67,3033.26,3075.02,21353.36489,65281725.5211911,37337
1628359200000,2021-08-07 18:00:00,ETHUSDT,3047.77,3074.0,3029.44,3057.0,24846.26416,75850142.718153,41701
1628355600000,2021-08-07 17:00:00,ETHUSDT,3090.24,3093.47,3029.01,3047.77,50546.30537,154558258.5298364,62447
1628352000000,2021-08-07 16:00:00,ETHUSDT,3082.97,3100.0,2993.27,3090.25,117492.34876,358076642.9283477,201450
1628348400000,2021-08-07 15:00:00,ETHUSDT,3083.01,3109.37,3067.44,3082.97,37157.10914,114868603.4585007,67753
1628344800000,2021-08-07 14:00:00,ETHUSDT,3057.16,3102.85,3056.89,3083.01,41437.42664,127771951.6096032,67229
1628341200000,2021-08-07 13:00:00,ETHUSDT,3092.0,3125.86,3053.38,3057.03,79124.81171,244366497.18178433,159704
1628337600000,2021-08-07 12:00:00,ETHUSDT,3105.44,3171.0,3068.0,3091.99,159072.00488,496516026.5971529,323821
1628334000000,2021-08-07 11:00:00,ETHUSDT,3069.99,3114.5,3055.94,3105.5,57436.10067,177018709.4085146,104675
1628330400000,2021-08-07 10:00:00,ETHUSDT,3043.02,3090.0,3036.56,3070.0,70370.63023,215708828.38039312,149761
1628326800000,2021-08-07 09:00:00,ETHUSDT,2977.42,3045.88,2967.69,3043.03,102318.1208,308840034.4524398,177232
1628323200000,2021-08-07 08:00:00,ETHUSDT,2955.76,2978.99,2942.52,2977.43,26636.15006,78923944.3404253,39992
1628319600000,2021-08-07 07:00:00,ETHUSDT,2959.18,2973.0,2945.85,2955.76,19634.02815,58076735.797045,35681
1628316000000,2021-08-07 06:00:00,ETHUSDT,2967.66,2973.56,2940.0,2959.21,24658.09977,72923884.7414027,43092
1628312400000,2021-08-07 05:00:00,ETHUSDT,2956.78,2980.0,2954.28,2967.66,22103.42995,65605902.350623,57395
1628308800000,2021-08-07 04:00:00,ETHUSDT,2935.12,2982.95,2927.0,2956.79,74252.72788,220254842.2888814,133698
1628305200000,2021-08-07 03:00:00,ETHUSDT,2926.99,2938.99,2908.28,2935.12,27832.20642,81380456.2408151,72535
1628301600000,2021-08-07 02:00:00,ETHUSDT,2913.76,2933.0,2908.89,2927.0,22096.08884,64558997.6578918,61695
1628298000000,2021-08-07 01:00:00,ETHUSDT,2917.95,2927.47,2884.23,2913.76,24420.39128,70985427.9376612,75059
1628294400000,2021-08-07 00:00:00,ETHUSDT,2891.54,2918.0,2865.5,2917.94,33500.87191,96750205.1216389,49122
1628290800000,2021-08-06 23:00:00,ETHUSDT,2890.87,2894.98,2870.94,2891.58,16100.74516,46436847.3058936,79971
1628287200000,2021-08-06 22:00:00,ETHUSDT,2876.99,2906.0,2876.99,2890.86,17458.84491,50478031.405327,64412
1628283600000,2021-08-06 21:00:00,ETHUSDT,2912.71,2918.38,2876.39,2876.99,19930.51871,57716307.5992657,42742
1628280000000,2021-08-06 20:00:00,ETHUSDT,2929.15,2939.43,2880.21,2912.7,38177.21122,111131476.8021916,63246
1628276400000,2021-08-06 19:00:00,ETHUSDT,2918.34,2946.75,2914.2,2928.67,38303.40504,112315729.3263892,72773
1628272800000,2021-08-06 18:00:00,ETHUSDT,2912.86,2932.41,2901.97,2918.06,42999.72054,125402175.6667691,89936
1628269200000,2021-08-06 17:00:00,ETHUSDT,2860.99,2916.34,2860.83,2912.86,65057.49033,187929380.4057018,107763
1628265600000,2021-08-06 16:00:00,ETHUSDT,2838.27,2882.17,2836.99,2860.99,112263.03481,321652989.05823594,152159
1628262000000,2021-08-06 15:00:00,ETHUSDT,2777.63,2848.0,2769.07,2838.27,64469.22317,181022916.02580887,103899
1628258400000,2021-08-06 14:00:00,ETHUSDT,2777.2,2787.0,2762.16,2777.51,18356.31377,50916559.0960153,84911
1628254800000,2021-08-06 13:00:00,ETHUSDT,2769.75,2786.91,2765.0,2777.19,20485.09098,56893892.0912262,111116
1628251200000,2021-08-06 12:00:00,ETHUSDT,2736.27,2791.56,2720.06,2769.97,50927.537,140879398.8655807,130501
1628247600000,2021-08-06 11:00:00,ETHUSDT,2758.63,2759.26,2733.33,2736.26,23029.55278,63211675.6686269,108022
1628244000000,2021-08-06 10:00:00,ETHUSDT,2759.33,2767.74,2736.0,2758.62,28845.72856,79332146.5096729,73111
1628240400000,2021-08-06 09:00:00,ETHUSDT,2778.22,2778.23,2758.58,2759.32,20311.05998,56208229.3217433,31170
1628236800000,2021-08-06 08:00:00,ETHUSDT,2767.65,2782.36,2756.57,2778.21,19961.34069,55333136.7505128,33440
1628233200000,2021-08-06 07:00:00,ETHUSDT,2783.3,2789.32,2763.81,2767.67,18299.40801,50736802.2376336,31013
1628229600000,2021-08-06 06:00:00,ETHUSDT,2785.76,2813.5,2769.1,2783.38,37865.74,105591283.8395149,50525
1628226000000,2021-08-06 05:00:00,ETHUSDT,2772.9,2792.0,2765.03,2785.76,18840.54292,52295044.1573908,82562
1628222400000,2021-08-06 04:00:00,ETHUSDT,2760.87,2774.22,2750.0,2772.89,20760.86584,57345958.1818332,34842
1628218800000,2021-08-06 03:00:00,ETHUSDT,2772.63,2792.11,2751.42,2760.87,29583.52499,81999454.5098293,43734
1628215200000,2021-08-06 02:00:00,ETHUSDT,2807.47,2807.9,2765.39,2772.62,23937.05773,66649283.8726926,90062
1628211600000,2021-08-06 01:00:00,ETHUSDT,2777.58,2815.53,2776.06,2807.42,27239.77472,76131510.8927153,96600
1628208000000,2021-08-06 00:00:00,ETHUSDT,2827.01,2844.44,2766.0,2777.57,52195.75451,146550654.5353586,94827
1628204400000,2021-08-05 23:00:00,ETHUSDT,2808.43,2834.48,2808.43,2826.99,21272.56165,60037108.1654795,108256
1628200800000,2021-08-05 22:00:00,ETHUSDT,2825.68,2841.51,2803.19,2808.58,36501.72782,103035166.3907744,82001
1628197200000,2021-08-05 21:00:00,ETHUSDT,2804.23,2843.98,2786.39,2825.68,36420.36872,102658961.9995575,145527
1628193600000,2021-08-05 20:00:00,ETHUSDT,2796.73,2817.49,2794.85,2804.23,26796.24062,75184239.6676012,40938
1628190000000,2021-08-05 19:00:00,ETHUSDT,2802.65,2821.0,2786.85,2796.73,40972.28423,114901104.4368417,119963
1628186400000,2021-08-05 18:00:00,ETHUSDT,2812.58,2830.0,2785.52,2802.66,52155.70179,146394408.9057634,155069
1628182800000,2021-08-05 17:00:00,ETHUSDT,2787.93,2820.0,2776.02,2812.58,74439.26545,208306130.0266424,152531
1628179200000,2021-08-05 16:00:00,ETHUSDT,2755.19,2793.86,2746.55,2787.96,57698.40361,159802733.1255484,78382
1628175600000,2021-08-05 15:00:00,ETHUSDT,2802.22,2804.36,2732.68,2755.08,98038.43873,272304790.08164954,224510
