Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount
1634490000000,2021-10-17 17:00:00,BTCUSDT,60971.39,61080.0,60800.0,61029.65,1016.93691,61996221.2569561,41288
1634486400000,2021-10-17 16:00:00,BTCUSDT,60764.13,61000.0,60659.2,60971.39,1394.94549,84870564.6063076,76469
1634482800000,2021-10-17 15:00:00,BTCUSDT,61017.77,61100.26,60471.97,60764.12,1673.09112,101607039.0357181,55901
1634479200000,2021-10-17 14:00:00,BTCUSDT,61017.04,61100.0,60756.99,61017.77,782.42974,47649048.8545978,34765
1634475600000,2021-10-17 13:00:00,BTCUSDT,60861.23,61326.64,60605.34,61017.04,1988.64284,121297997.0807078,51945
1634472000000,2021-10-17 12:00:00,BTCUSDT,60939.9,60982.82,60700.0,60861.23,1366.42611,83129482.8871792,52027
1634468400000,2021-10-17 11:00:00,BTCUSDT,61133.33,61320.33,60935.0,60939.89,1318.49695,80603419.4759729,49410
1634464800000,2021-10-17 10:00:00,BTCUSDT,61222.81,61465.9,60919.36,61133.33,1668.60603,102112556.4901359,63711
1634461200000,2021-10-17 09:00:00,BTCUSDT,60670.92,61240.92,60619.89,61222.81,1279.75006,78058023.6710488,46462
1634457600000,2021-10-17 08:00:00,BTCUSDT,60329.54,60912.48,60322.85,60670.93,1059.5174,64253537.3142892,43140
1634454000000,2021-10-17 07:00:00,BTCUSDT,60671.98,60840.79,60299.33,60329.54,1105.42514,67016858.3423289,51550
1634450400000,2021-10-17 06:00:00,BTCUSDT,60648.87,60856.27,60543.01,60671.98,947.74773,57515163.6346275,36232
1634446800000,2021-10-17 05:00:00,BTCUSDT,60912.36,60973.1,60609.24,60648.87,935.11174,56864126.5534373,43680
1634443200000,2021-10-17 04:00:00,BTCUSDT,61115.86,61249.93,60883.39,60912.35,1081.45654,66046766.9005105,34050
1634439600000,2021-10-17 03:00:00,BTCUSDT,61100.0,61363.53,61044.44,61115.85,949.38944,58125435.4955067,30311
1634436000000,2021-10-17 02:00:00,BTCUSDT,61077.63,61220.82,60849.56,61100.0,750.95178,45822311.1540933,24927
1634432400000,2021-10-17 01:00:00,BTCUSDT,60920.47,61405.94,60866.49,61077.62,1227.881,75068978.9289892,35261
1634428800000,2021-10-17 00:00:00,BTCUSDT,60875.57,61167.95,60475.76,60916.18,1575.17935,95791779.3929757,46769
1634425200000,2021-10-16 23:00:00,BTCUSDT,60795.34,61088.6,60701.09,60875.57,656.58612,40017919.9987137,20521
1634421600000,2021-10-16 22:00:00,BTCUSDT,60670.18,60938.77,60500.0,60795.35,624.15579,37890395.5949331,27351
1634418000000,2021-10-16 21:00:00,BTCUSDT,61027.39,61300.0,60668.19,60670.18,907.34879,55338530.9807938,37154
1634414400000,2021-10-16 20:00:00,BTCUSDT,60834.34,61065.77,60545.95,61029.0,981.56451,59664130.2248673,38194
1634410800000,2021-10-16 19:00:00,BTCUSDT,61055.65,61085.81,60808.1,60834.34,710.60376,43330337.0032381,33296
1634407200000,2021-10-16 18:00:00,BTCUSDT,60593.0,61215.64,60512.26,61055.65,1146.72748,69790973.3125702,41249
1634403600000,2021-10-16 17:00:00,BTCUSDT,60643.17,60705.19,60150.0,60593.01,1939.75784,117145324.9902102,65946
1634400000000,2021-10-16 16:00:00,BTCUSDT,60941.04,61048.97,60515.91,60643.17,1110.38913,67473380.9101546,47510
1634396400000,2021-10-16 15:00:00,BTCUSDT,60887.55,61130.0,60642.59,60941.04,1533.33516,93414880.2696889,67243
1634392800000,2021-10-16 14:00:00,BTCUSDT,61017.61,61270.11,60750.0,60887.55,1657.39951,101127022.9141044,62249
1634389200000,2021-10-16 13:00:00,BTCUSDT,60679.14,61100.0,60521.0,61017.59,2097.98682,127657909.3584881,86132
1634385600000,2021-10-16 12:00:00,BTCUSDT,61597.26,61605.81,60398.73,60679.14,3799.57016,231820637.8546356,126254
1634382000000,2021-10-16 11:00:00,BTCUSDT,61536.07,61762.63,61430.0,61597.26,1352.99948,83361702.2866087,64607
1634378400000,2021-10-16 10:00:00,BTCUSDT,61424.72,61684.98,61324.79,61536.07,1569.99882,96621393.4084065,63293
1634374800000,2021-10-16 09:00:00,BTCUSDT,61529.94,61650.0,61385.42,61424.73,1850.65794,113878258.1914705,56670
1634371200000,2021-10-16 08:00:00,BTCUSDT,61733.96,62062.55,61446.39,61529.95,2428.79926,149877129.1291852,83513
1634367600000,2021-10-16 07:00:00,BTCUSDT,61856.01,61975.29,61562.87,61733.96,1162.85485,71854963.9182688,52870
1634364000000,2021-10-16 06:00:00,BTCUSDT,62133.83,62319.77,61856.0,61856.0,1178.69805,73166607.5058809,53509
1634360400000,2021-10-16 05:00:00,BTCUSDT,61747.64,62378.42,61721.3,62133.82,1607.02426,99833909.0654913,64752
1634356800000,2021-10-16 04:00:00,BTCUSDT,61655.99,62178.97,61551.31,61747.64,1562.50432,96639004.363388,74296
1634353200000,2021-10-16 03:00:00,BTCUSDT,61618.38,61742.04,61360.22,61655.99,1004.49667,61855633.7605461,50980
1634349600000,2021-10-16 02:00:00,BTCUSDT,61393.07,61735.94,61120.0,61618.37,1346.24128,82667294.8802785,44289
1634346000000,2021-10-16 01:00:00,BTCUSDT,61448.92,61560.0,61200.0,61393.07,1278.05669,78479375.9248716,42219
1634342400000,2021-10-16 00:00:00,BTCUSDT,61672.42,61771.65,61182.13,61448.92,1960.12427,120467342.9621166,56282
1634338800000,2021-10-15 23:00:00,BTCUSDT,61294.27,61805.55,60905.2,61672.42,1958.69147,120088009.8827157,64376
1634335200000,2021-10-15 22:00:00,BTCUSDT,61209.42,61550.12,61205.83,61294.28,1875.22414,115073991.3014545,65214
1634331600000,2021-10-15 21:00:00,BTCUSDT,62557.58,62583.65,60797.01,61209.41,3757.59185,232142655.9813313,147374
1634328000000,2021-10-15 20:00:00,BTCUSDT,61446.33,62933.0,61140.27,62557.59,7616.538945,473256203.9030621,308994
1634324400000,2021-10-15 19:00:00,BTCUSDT,61649.97,61675.21,61225.01,61446.32,2014.14617,123659804.5836986,62593
1634320800000,2021-10-15 18:00:00,BTCUSDT,61762.01,61854.34,61521.0,61649.97,2008.76073,123900178.2404781,65703
1634317200000,2021-10-15 17:00:00,BTCUSDT,61456.48,61880.0,61054.64,61762.0,4728.859267,290862002.5938798,152128
1634313600000,2021-10-15 16:00:00,BTCUSDT,60038.36,61533.0,60001.91,61456.49,7800.019303,474105077.8810526,251023
1634310000000,2021-10-15 15:00:00,BTCUSDT,60077.7,60116.2,59617.91,60038.36,2862.2774,171454899.6646617,89225
1634306400000,2021-10-15 14:00:00,BTCUSDT,59962.26,60270.0,59620.0,60077.7,3953.41958,237140497.13321728,96470
1634302800000,2021-10-15 13:00:00,BTCUSDT,59270.01,60361.5,59223.0,59962.25,4698.580256,281492892.3608444,171243
1634299200000,2021-10-15 12:00:00,BTCUSDT,59527.99,59589.15,59187.66,59270.01,2006.76307,119220192.6305522,70888
1634295600000,2021-10-15 11:00:00,BTCUSDT,59290.98,59537.61,59193.35,59527.99,1719.07491,102038437.9701597,56262
1634292000000,2021-10-15 10:00:00,BTCUSDT,59364.99,59398.97,58848.95,59290.98,2239.73976,132464014.4677572,72527
1634288400000,2021-10-15 09:00:00,BTCUSDT,58945.35,59374.51,58739.17,59365.0,2353.35548,139044807.9092446,78812
1634284800000,2021-10-15 08:00:00,BTCUSDT,59231.5,59426.97,58800.0,58945.34,4013.25429,237298758.0317611,124496
1634281200000,2021-10-15 07:00:00,BTCUSDT,59653.15,59689.99,59189.23,59231.5,1854.06326,110072936.8219015,53198
1634277600000,2021-10-15 06:00:00,BTCUSDT,59550.0,59720.0,59358.0,59653.15,2324.72597,138351308.7854788,81929
1634274000000,2021-10-15 05:00:00,BTCUSDT,59597.64,59998.0,59379.14,59550.01,4157.127111,248144744.33226207,121303
1634270400000,2021-10-15 04:00:00,BTCUSDT,59431.7,59700.0,59142.86,59597.64,3965.427539,235867715.1882748,108748
1634266800000,2021-10-15 03:00:00,BTCUSDT,59086.91,59453.75,58849.84,59431.71,3854.681059,228214281.2217419,91844
1634263200000,2021-10-15 02:00:00,BTCUSDT,57258.62,59333.0,57095.82,59086.91,8281.429722,484449692.3230405,236997
1634259600000,2021-10-15 01:00:00,BTCUSDT,57050.35,57307.86,56850.0,57258.62,1259.0412,71888274.1352308,37682
1634256000000,2021-10-15 00:00:00,BTCUSDT,57347.94,57449.99,56990.0,57050.36,1210.11554,69157991.3829315,40108
1634252400000,2021-10-14 23:00:00,BTCUSDT,57586.77,57649.99,57207.89,57347.94,938.83326,53891020.7690004,29414
1634248800000,2021-10-14 22:00:00,BTCUSDT,57740.1,57749.98,57468.53,57586.77,626.70584,36091102.840542,23961
1634245200000,2021-10-14 21:00:00,BTCUSDT,57427.63,57740.11,57427.62,57740.1,710.74696,40944963.8790262,27273
1634241600000,2021-10-14 20:00:00,BTCUSDT,57833.11,57867.11,57414.09,57427.62,821.4383,47281503.4594739,31417
1634238000000,2021-10-14 19:00:00,BTCUSDT,58029.33,58038.46,56818.05,57833.12,2656.3586,152622441.3313968,68907
1634234400000,2021-10-14 18:00:00,BTCUSDT,57186.79,58086.98,56818.05,58029.33,2842.96638,163438388.8664092,77730
1634230800000,2021-10-14 17:00:00,BTCUSDT,57113.48,57261.9,57069.34,57186.79,774.80906,44295013.1739071,31828
1634227200000,2021-10-14 16:00:00,BTCUSDT,57331.3,57437.67,56964.3,57113.48,2164.37609,123803148.8788138,57868
1634223600000,2021-10-14 15:00:00,BTCUSDT,57385.55,57817.41,56947.59,57331.31,3296.5378,189219652.8505536,89254
1634220000000,2021-10-14 14:00:00,BTCUSDT,57399.72,57628.33,57243.0,57385.55,1768.34616,101628498.1645271,62655
1634216400000,2021-10-14 13:00:00,BTCUSDT,57563.02,57760.0,57300.0,57399.71,1580.52184,90896038.0022183,47955
1634212800000,2021-10-14 12:00:00,BTCUSDT,57622.42,57986.2,57397.25,57563.02,2327.94242,134204411.8662417,64422
1634209200000,2021-10-14 11:00:00,BTCUSDT,57660.04,58150.0,57552.49,57622.42,2290.50764,132489100.3876324,83183
1634205600000,2021-10-14 10:00:00,BTCUSDT,57414.6,57795.02,57240.85,57660.05,1614.86211,92936188.2539325,61195
1634202000000,2021-10-14 09:00:00,BTCUSDT,57453.22,57713.31,57189.0,57414.6,2326.10217,133494705.1600704,61924
1634198400000,2021-10-14 08:00:00,BTCUSDT,57367.3,57697.91,57327.59,57453.23,1356.7939,78069782.9993388,45719
1634194800000,2021-10-14 07:00:00,BTCUSDT,57673.4,57799.31,57333.33,57367.3,1442.49779,83092902.8301747,52623
1634191200000,2021-10-14 06:00:00,BTCUSDT,57965.01,58069.2,57480.76,57673.39,1612.54666,93246637.8775946,52746
1634187600000,2021-10-14 05:00:00,BTCUSDT,57986.54,58113.38,57800.0,57965.01,1290.49885,74803007.870868,38821
1634184000000,2021-10-14 04:00:00,BTCUSDT,58065.99,58169.99,57678.06,57986.55,1726.70219,100024903.7659915,52028
1634180400000,2021-10-14 03:00:00,BTCUSDT,58210.46,58260.76,58023.64,58065.99,945.0223,54936692.9148676,31519
1634176800000,2021-10-14 02:00:00,BTCUSDT,58300.03,58532.54,58075.13,58210.46,2004.084616,116814738.44430853,64158
1634173200000,2021-10-14 01:00:00,BTCUSDT,57727.76,58467.33,57611.0,58300.02,4119.379255,239422629.3472612,169903
1634169600000,2021-10-14 00:00:00,BTCUSDT,57370.83,57740.0,57138.72,57727.76,1814.75659,104268317.6570847,45545
1634166000000,2021-10-13 23:00:00,BTCUSDT,57371.19,57463.05,57170.76,57367.0,1232.00842,70625161.4063225,40798
1634162400000,2021-10-13 22:00:00,BTCUSDT,57508.69,57777.0,57330.01,57371.19,1517.42248,87271392.9162086,53401
1634158800000,2021-10-13 21:00:00,BTCUSDT,56978.8,57720.0,56898.09,57508.69,2245.4277,128896373.7332633,105042
1634155200000,2021-10-13 20:00:00,BTCUSDT,57259.77,57500.0,56607.27,56980.25,3760.25648,214886642.0432184,103074
1634151600000,2021-10-13 19:00:00,BTCUSDT,56979.99,57300.0,56948.22,57259.77,1527.74142,87206803.4832086,51484
1634148000000,2021-10-13 18:00:00,BTCUSDT,56891.11,57210.52,56850.0,56976.38,1827.12912,104142098.7899725,61877
1634144400000,2021-10-13 17:00:00,BTCUSDT,56941.73,57242.0,56780.0,56891.12,3058.54481,174243721.5719475,69697
1634140800000,2021-10-13 16:00:00,BTCUSDT,56168.85,57120.0,56072.75,56941.72,3682.27735,208676954.8883212,105554
1634137200000,2021-10-13 15:00:00,BTCUSDT,55784.15,56440.75,55784.15,56168.85,3076.57082,172921539.003635,86654
1634133600000,2021-10-13 14:00:00,BTCUSDT,54898.53,55900.0,54521.74,55784.15,3820.97663,211272597.4985128,97286
1634130000000,2021-10-13 13:00:00,BTCUSDT,55056.49,55230.29,54800.0,54898.53,1652.97811,91012106.6667176,48055
1634126400000,2021-10-13 12:00:00,BTCUSDT,55210.8,55340.08,54840.87,55056.5,2076.20052,114388161.8785747,60215
1634122800000,2021-10-13 11:00:00,BTCUSDT,54657.87,55231.94,54480.0,55210.79,1902.93656,104497301.4796233,58830
1634119200000,2021-10-13 10:00:00,BTCUSDT,54885.45,55155.67,54400.1,54657.87,1829.27486,100283866.6766932,59996
1634115600000,2021-10-13 09:00:00,BTCUSDT,54616.63,54950.0,54167.19,54890.22,2485.92925,135741692.017479,82145
1634112000000,2021-10-13 08:00:00,BTCUSDT,54612.6,55295.7,54457.0,54616.64,3449.74257,189250846.87719953,79913
1634108400000,2021-10-13 07:00:00,BTCUSDT,55358.28,55475.0,54562.34,54612.61,2872.18098,157750108.7429196,66915
1634104800000,2021-10-13 06:00:00,BTCUSDT,55011.72,55519.99,54770.13,55358.28,3088.89514,170742736.2519244,80425
1634101200000,2021-10-13 05:00:00,BTCUSDT,56078.12,56225.8,54972.59,55011.85,3747.49169,208159157.1591372,88185
1634097600000,2021-10-13 04:00:00,BTCUSDT,56277.79,56365.0,56018.45,56078.11,973.69155,54738897.7443407,30017
1634094000000,2021-10-13 03:00:00,BTCUSDT,56422.35,56469.99,56235.88,56277.78,1093.54354,61598604.0813481,38806
1634090400000,2021-10-13 02:00:00,BTCUSDT,56285.19,56440.66,56159.09,56422.36,1770.90232,99675812.4200845,34395
1634086800000,2021-10-13 01:00:00,BTCUSDT,56459.82,56599.99,56155.66,56285.19,1342.03129,75581247.3607016,48777
1634083200000,2021-10-13 00:00:00,BTCUSDT,55996.91,56520.0,55825.9,56459.81,1774.29131,99743862.7859493,58948
1634079600000,2021-10-12 23:00:00,BTCUSDT,56392.95,56548.99,55938.6,55996.93,1398.35169,78748588.1757812,50110
1634076000000,2021-10-12 22:00:00,BTCUSDT,56074.09,56420.0,56030.0,56392.95,1874.68475,105395117.7181082,61024
1634072400000,2021-10-12 21:00:00,BTCUSDT,55361.08,56093.88,55096.42,56074.08,1832.45814,101961841.9084374,55375
1634068800000,2021-10-12 20:00:00,BTCUSDT,55329.78,55600.0,53879.0,55361.08,6565.77751,360406715.42911446,153514
1634065200000,2021-10-12 19:00:00,BTCUSDT,55575.28,55889.53,55154.72,55329.78,2006.51582,111446716.3343771,64032
1634061600000,2021-10-12 18:00:00,BTCUSDT,55913.36,56009.7,55556.33,55575.27,1226.85949,68411347.6536042,60517
1634058000000,2021-10-12 17:00:00,BTCUSDT,55900.59,56064.91,55523.25,55913.35,2878.07808,160540793.8700536,77494
1634054400000,2021-10-12 16:00:00,BTCUSDT,56300.66,56376.74,55745.32,55901.23,3132.71936,175525323.4675768,87588
1634050800000,2021-10-12 15:00:00,BTCUSDT,56397.9,56634.18,56010.0,56303.2,2492.93362,140509397.8252056,80920
1634047200000,2021-10-12 14:00:00,BTCUSDT,56948.7,57140.31,56091.2,56397.9,3871.57772,219766629.134752,106508
1634043600000,2021-10-12 13:00:00,BTCUSDT,56884.27,57450.0,56850.99,56948.69,2998.68677,171485993.4628441,84377
1634040000000,2021-10-12 12:00:00,BTCUSDT,57240.14,57296.92,56777.0,56884.27,1865.47071,106267522.2889341,56635
1634036400000,2021-10-12 11:00:00,BTCUSDT,57179.0,57383.01,57037.51,57240.14,1212.96981,69412902.7302961,50457
1634032800000,2021-10-12 10:00:00,BTCUSDT,56942.66,57250.0,56680.0,57179.0,2297.73371,130814116.7953247,62150
1634029200000,2021-10-12 09:00:00,BTCUSDT,57463.42,57508.63,56763.93,56941.61,2151.16034,122806373.7759499,60560
1634025600000,2021-10-12 08:00:00,BTCUSDT,57342.79,57618.99,57243.99,57463.42,1432.07344,82275912.735946,53272
1634022000000,2021-10-12 07:00:00,BTCUSDT,57199.99,57450.0,57144.66,57342.79,1212.52804,69517007.8259101,41182
1634018400000,2021-10-12 06:00:00,BTCUSDT,57411.0,57645.55,57050.0,57200.0,1935.43411,111132144.600166,52848
1634014800000,2021-10-12 05:00:00,BTCUSDT,56967.07,57680.0,56588.05,57410.99,2362.0557,135032460.6241034,60088
1634011200000,2021-10-12 04:00:00,BTCUSDT,56711.36,57050.68,56558.0,56967.06,1062.07003,60394254.5410068,41088
1634007600000,2021-10-12 03:00:00,BTCUSDT,56769.99,56780.0,56400.0,56711.35,1875.36221,106118641.4521104,58471
1634004000000,2021-10-12 02:00:00,BTCUSDT,57064.14,57160.0,56640.68,56770.0,1990.15845,113185986.7270388,38074
1634000400000,2021-10-12 01:00:00,BTCUSDT,56941.7,57142.52,56723.62,57064.14,987.40411,56252257.7572156,31664
1633996800000,2021-10-12 00:00:00,BTCUSDT,57471.35,57471.35,56588.0,56941.7,2808.22189,159802636.0520932,66464
1633993200000,2021-10-11 23:00:00,BTCUSDT,57170.4,57500.0,57075.0,57471.35,805.48875,46104696.3635234,28369
1633989600000,2021-10-11 22:00:00,BTCUSDT,57156.54,57320.37,57051.6,57170.4,844.91837,48320318.6997264,41487
1633986000000,2021-10-11 21:00:00,BTCUSDT,57327.03,57400.0,56999.53,57156.54,1268.91227,72521965.0618296,57188
1633982400000,2021-10-11 20:00:00,BTCUSDT,57488.33,57506.84,56800.0,57327.03,3094.6733,176960961.0141427,85441
1633978800000,2021-10-11 19:00:00,BTCUSDT,57343.26,57839.04,57332.15,57488.33,1773.277637,102132814.295477,63363
1633975200000,2021-10-11 18:00:00,BTCUSDT,57418.99,57572.74,57201.0,57343.26,1439.18253,82624360.1135499,44757
1633971600000,2021-10-11 17:00:00,BTCUSDT,57280.0,57562.73,57168.67,57418.99,1478.00113,84820840.3875515,52083
1633968000000,2021-10-11 16:00:00,BTCUSDT,57490.17,57768.36,57232.13,57280.0,2031.69907,116699711.63311124,78893
1633964400000,2021-10-11 15:00:00,BTCUSDT,57447.99,57597.98,57201.01,57490.18,1520.69251,87291102.326733,53867
1633960800000,2021-10-11 14:00:00,BTCUSDT,57222.79,57678.0,57006.34,57447.99,3453.706196,198212869.4450901,108895
1633957200000,2021-10-11 13:00:00,BTCUSDT,56462.83,57429.01,56462.82,57222.78,4727.33454,269457490.7478789,146352
1633953600000,2021-10-11 12:00:00,BTCUSDT,56406.68,56547.0,56092.33,56462.83,1461.27631,82378259.1216775,43752
1633950000000,2021-10-11 11:00:00,BTCUSDT,56177.65,56657.14,55862.78,56407.51,2660.96681,149625947.9398799,69538
1633946400000,2021-10-11 10:00:00,BTCUSDT,56491.79,56551.84,56172.04,56177.65,1473.80189,83147973.1356569,41812
1633942800000,2021-10-11 09:00:00,BTCUSDT,56555.0,56748.0,56394.99,56491.79,1291.80252,73062829.0550304,40485
1633939200000,2021-10-11 08:00:00,BTCUSDT,56789.76,56879.95,56308.66,56555.0,2224.87461,125828561.7452163,70231
1633935600000,2021-10-11 07:00:00,BTCUSDT,56678.63,57049.0,56560.0,56789.76,2911.580226,165362919.3176892,111363
1633932000000,2021-10-11 06:00:00,BTCUSDT,56528.88,56776.51,56464.92,56678.63,1558.434303,88235142.09477419,59397
1633928400000,2021-10-11 05:00:00,BTCUSDT,56460.0,56589.44,56142.85,56528.93,1540.32288,86889626.9032317,56242
1633924800000,2021-10-11 04:00:00,BTCUSDT,56505.05,56724.04,56341.87,56460.0,2040.65784,115330262.1862834,61111
1633921200000,2021-10-11 03:00:00,BTCUSDT,55799.99,56750.0,55660.0,56507.09,4168.014389,234236797.73640192,135726
1633917600000,2021-10-11 02:00:00,BTCUSDT,55334.01,55800.0,55278.0,55799.99,1565.43544,86850590.1492954,42481
1633914000000,2021-10-11 01:00:00,BTCUSDT,55159.93,55637.67,55066.69,55334.02,3707.49514,205404492.6667124,90748
1633910400000,2021-10-11 00:00:00,BTCUSDT,54659.01,55180.0,54415.06,55159.93,3890.61709,213173085.5831854,106828
1633906800000,2021-10-10 23:00:00,BTCUSDT,54913.45,54945.24,54333.85,54659.0,3387.95644,185360122.4280104,77071
1633903200000,2021-10-10 22:00:00,BTCUSDT,54801.07,54973.74,54566.02,54913.45,3584.27213,196272484.757973,80349
1633899600000,2021-10-10 21:00:00,BTCUSDT,55429.8,55442.88,54400.0,54801.07,5993.41711,328554825.24018,163664
1633896000000,2021-10-10 20:00:00,BTCUSDT,55450.25,56561.31,55209.94,55429.8,8277.379648,462009576.6556365,249261
1633892400000,2021-10-10 19:00:00,BTCUSDT,55312.65,55523.36,55213.28,55450.25,2817.11329,155985854.0624549,71906
1633888800000,2021-10-10 18:00:00,BTCUSDT,55339.28,55393.56,55012.0,55312.65,2626.36046,145025447.1215093,72961
1633885200000,2021-10-10 17:00:00,BTCUSDT,55471.07,55485.0,55000.0,55339.28,3452.28021,190541639.024762,106669
1633881600000,2021-10-10 16:00:00,BTCUSDT,55370.28,55482.9,55158.39,55471.07,2902.66825,160573421.456892,83823
1633878000000,2021-10-10 15:00:00,BTCUSDT,55121.86,55551.38,54980.01,55373.01,3593.43429,198508450.0222347,90332
1633874400000,2021-10-10 14:00:00,BTCUSDT,55228.59,55461.48,55111.01,55122.13,2786.0108,153943233.8577788,87653
1633870800000,2021-10-10 13:00:00,BTCUSDT,54941.73,55320.4,54638.0,55228.59,3366.05724,185379015.4291807,91740
1633867200000,2021-10-10 12:00:00,BTCUSDT,55145.0,55190.11,54722.16,54941.73,2880.49261,158296473.2279727,90171
1633863600000,2021-10-10 11:00:00,BTCUSDT,55007.58,55306.81,54800.12,55144.99,3015.39284,165949979.4972215,78222
1633860000000,2021-10-10 10:00:00,BTCUSDT,54972.3,55162.0,54680.0,55007.59,3007.1021,165422111.4492667,80535
1633856400000,2021-10-10 09:00:00,BTCUSDT,55564.18,55591.2,54790.25,54972.3,5128.21629,282571802.0568127,140144
1633852800000,2021-10-10 08:00:00,BTCUSDT,55668.81,55928.0,55518.06,55564.19,3202.01964,178334632.0797769,84593
1633849200000,2021-10-10 07:00:00,BTCUSDT,55607.8,55766.54,55411.86,55668.81,2811.70554,156292298.67446,73383
1633845600000,2021-10-10 06:00:00,BTCUSDT,55651.72,55840.0,55490.01,55607.8,3078.45395,171261829.9786465,75483
1633842000000,2021-10-10 05:00:00,BTCUSDT,55873.05,56074.43,55389.17,55651.73,4160.86769,231647306.6325726,115938
1633838400000,2021-10-10 04:00:00,BTCUSDT,55049.16,56000.0,54850.0,55873.06,5378.08127,297540439.7661855,164065
1633834800000,2021-10-10 03:00:00,BTCUSDT,54633.51,55178.0,54576.55,55049.15,3070.40683,168367139.1772794,72894
1633831200000,2021-10-10 02:00:00,BTCUSDT,54382.83,54768.78,54080.0,54633.52,3384.64108,184459223.3224084,91062
1633827600000,2021-10-10 01:00:00,BTCUSDT,54905.27,54953.82,54381.12,54382.83,3872.44397,211295223.6494985,101781
1633824000000,2021-10-10 00:00:00,BTCUSDT,54949.72,55199.0,54806.95,54905.27,3461.06245,190365795.8211625,83476
1633820400000,2021-10-09 23:00:00,BTCUSDT,54896.39,55165.0,54837.99,54949.72,2725.31921,149836166.6508123,76954
1633816800000,2021-10-09 22:00:00,BTCUSDT,54848.94,54969.12,54752.71,54896.41,2189.01645,120053194.4416555,60888
1633813200000,2021-10-09 21:00:00,BTCUSDT,54663.83,54863.18,54550.01,54848.94,2349.12749,128510315.8299767,73880
1633809600000,2021-10-09 20:00:00,BTCUSDT,54656.81,54669.59,54323.0,54663.83,2883.04813,157080670.2189243,82521
1633806000000,2021-10-09 19:00:00,BTCUSDT,54897.24,54964.52,54592.21,54656.81,2258.70824,123756039.661769,60028
1633802400000,2021-10-09 18:00:00,BTCUSDT,54914.05,55149.96,54738.66,54900.0,3042.43959,166879122.7095548,79194
1633798800000,2021-10-09 17:00:00,BTCUSDT,54801.15,54945.73,54726.19,54914.05,2553.83136,140108589.3547679,73400
1633795200000,2021-10-09 16:00:00,BTCUSDT,54977.29,55125.0,54674.07,54801.16,3589.0402,197031763.0159162,96204
1633791600000,2021-10-09 15:00:00,BTCUSDT,55136.83,55177.05,54867.2,54977.29,2876.45899,158322018.778137,82066
1633788000000,2021-10-09 14:00:00,BTCUSDT,55242.19,55314.2,55045.88,55136.84,3125.4103,172404191.9429564,91652
1633784400000,2021-10-09 13:00:00,BTCUSDT,54979.26,55489.0,54926.49,55242.2,3718.19297,205107358.9889056,111242
1633780800000,2021-10-09 12:00:00,BTCUSDT,54792.68,55166.44,54792.68,54979.26,3254.56135,179058701.5628187,95790
1633777200000,2021-10-09 11:00:00,BTCUSDT,54888.99,55340.3,54779.2,54792.68,4217.11016,231931602.5948189,119348
1633773600000,2021-10-09 10:00:00,BTCUSDT,54907.45,55007.97,54566.31,54888.99,2944.30702,161279909.4871473,89133
1633770000000,2021-10-09 09:00:00,BTCUSDT,54728.45,54919.59,54490.55,54907.45,2493.93592,136407227.3796153,65365
1633766400000,2021-10-09 08:00:00,BTCUSDT,54917.56,55062.11,54523.23,54728.45,1225.19345,67120913.206592,39436
1633762800000,2021-10-09 07:00:00,BTCUSDT,54837.9,55050.0,54715.75,54917.55,970.95476,53284698.7453932,37886
1633759200000,2021-10-09 06:00:00,BTCUSDT,54597.78,55100.0,54590.15,54837.89,2003.32793,109989419.0711306,59039
1633755600000,2021-10-09 05:00:00,BTCUSDT,54684.63,54741.09,54384.27,54597.78,865.60336,47191931.4822291,28352
1633752000000,2021-10-09 04:00:00,BTCUSDT,54562.58,54730.28,54479.23,54684.62,1006.31654,54971025.5707804,28286
1633748400000,2021-10-09 03:00:00,BTCUSDT,54156.38,54699.0,54110.0,54560.58,1314.06614,71581069.2043944,39250
1633744800000,2021-10-09 02:00:00,BTCUSDT,54007.55,54197.76,53841.41,54156.38,854.51852,46173825.3265141,36972
1633741200000,2021-10-09 01:00:00,BTCUSDT,54264.16,54307.71,53849.99,54007.55,1094.61868,59140424.5857385,34702
1633737600000,2021-10-09 00:00:00,BTCUSDT,53955.67,54298.35,53661.67,54264.17,1621.97337,87642610.8850443,47895
1633734000000,2021-10-08 23:00:00,BTCUSDT,54060.05,54136.6,53775.83,53951.43,1061.58716,57255426.1117212,32619
1633730400000,2021-10-08 22:00:00,BTCUSDT,54162.2,54264.0,54035.28,54060.05,860.6042,46595803.7773311,41245
1633726800000,2021-10-08 21:00:00,BTCUSDT,54001.7,54331.69,53878.18,54162.2,1204.61944,65151617.67776,53161
1633723200000,2021-10-08 20:00:00,BTCUSDT,54686.48,54774.35,53778.0,54001.7,1914.12552,103748841.3998621,74876
1633719600000,2021-10-08 19:00:00,BTCUSDT,54500.99,54700.0,54251.31,54686.48,1146.07007,62510222.2163948,39667
1633716000000,2021-10-08 18:00:00,BTCUSDT,54293.88,54655.59,54233.43,54501.0,1221.64075,66590206.1355078,41147
1633712400000,2021-10-08 17:00:00,BTCUSDT,54298.45,54447.92,54136.64,54293.89,901.44016,48919857.0085721,36961
1633708800000,2021-10-08 16:00:00,BTCUSDT,54324.83,54520.7,54042.38,54298.45,1372.44648,74488830.8767066,45770
